AT4G00180.1,AT4G00180.1-Protein;	Chr4	[(74976, 75089), (74697, 74867), (74268, 74427), (73659, 73707), (73448, 73523), (72990, 73067), (72804, 72878)]
AT4G00180.2,AT4G00180.2-Protein;	Chr4	[(74697, 74888), (74268, 74427), (73659, 73707), (73448, 73523), (72990, 73067), (72804, 72878)]
AT4G00190.1,AT4G00190.1-Protein;	Chr4	[(81627, 82040), (81188, 81515), (80433, 81115)]
AT4G00200.1,AT4G00200.1-Protein;	Chr4	[(83789, 84104), (83470, 83555), (83240, 83371), (83000, 83161), (82653, 82913)]
AT4G00210.1,AT4G00210.1-Protein;	Chr4	[(86598, 86888), (85693, 86064)]
AT4G00232.1,AT4G00232.1-Protein;	Chr4	[(100257, 100721)]
AT4G00238.1,AT4G00238.1-Protein;	Chr4	[(104092, 105129)]
AT4G00240.1,AT4G00240.1-Protein;	Chr4	[(109531, 110718), (109059, 109175), (108794, 108988), (108299, 108547), (108075, 108143), (107838, 107985), (107383, 107531), (107032, 107208), (106752, 106949), (106380, 106673)]
AT4G00250.1,AT4G00250.1-Protein;	Chr4	[(112951, 113910)]
AT4G00270.1,AT4G00270.1-Protein;	Chr4	[(118235, 118468), (117477, 118151)]
AT4G00280.1,AT4G00280.1-Protein;	Chr4	[(122813, 122851), (122651, 122712), (122409, 122523)]
AT4G00290.1,AT4G00290.1-Protein;	Chr4	[(124627, 125300), (124271, 124548), (123966, 124066), (123730, 123837), (123362, 123583), (123097, 123207)]
AT4G00330.1,AT4G00330.1-Protein;	Chr4	[(144199, 144427), (143891, 144114), (143644, 143818), (143475, 143564), (143085, 143386), (142787, 143002)]
AT4G00342.1,AT4G00342.1-Protein;	Chr4	[(151733, 151912)]
AT4G00370.1,AT4G00370.1-Protein;	Chr4	[(166057, 166111), (165835, 165894), (165423, 165754), (165233, 165340), (164974, 165129), (164667, 164882), (164363, 164572), (164127, 164264), (163838, 163939), (163523, 163588), (163356, 163440), (163153, 163250)]
AT4G00390.1,AT4G00390.1-Protein;	Chr4	[(171650, 172744)]
AT4G00400.1,AT4G00400.1-Protein;	Chr4	[(176424, 176734), (176039, 176351), (175062, 175536), (174312, 174715)]
AT4G00420.1,AT4G00420.1-Protein;	Chr4	[(182576, 182629), (182243, 182420), (181841, 181949), (181518, 181746)]
AT4G00420.2,AT4G00420.2-Protein;	Chr4	[(182576, 182629), (182243, 182420), (181841, 181952), (181518, 181746)]
AT4G00420.3,AT4G00420.3-Protein;	Chr4	[(182243, 182408), (181841, 181952), (181518, 181746)]
AT5G01010.1,AT5G01010.1-Protein;	Chr5	[(4765, 4924), (4552, 4679), (4335, 4467), (4102, 4258), (3927, 4005), (3762, 3802), (3543, 3659), (3303, 3383), (2872, 2934), (2748, 2799), (2435, 2509), (1914, 1961), (1745, 1780), (1572, 1646), (1388, 1459)]
AT5G01010.2,AT5G01010.2-Protein;	Chr5	[(4765, 4924), (4552, 4679), (4335, 4467), (4102, 4258), (3927, 4005), (3762, 3802), (3543, 3659), (3303, 3383), (2872, 2934), (2748, 2799), (2435, 2509), (2105, 2181), (1914, 2007), (1745, 1780), (1572, 1646), (1388, 1459)]
AT5G01010.3,AT5G01010.3-Protein;	Chr5	[(4765, 4924), (4552, 4679), (4335, 4467), (4102, 4258), (3927, 4005), (3762, 3802), (3543, 3659), (3303, 3383), (2872, 2934), (2748, 2799), (2435, 2509), (1914, 1961), (1745, 1780), (1527, 1646)]
AT5G01010.4,AT5G01010.4-Protein;	Chr5	[(4765, 4924), (4552, 4679), (4335, 4467), (4102, 4237), (3927, 4005), (3762, 3802), (3543, 3659), (3303, 3383), (2872, 2934), (2748, 2799), (2435, 2509), (2105, 2181), (1914, 2007), (1745, 1780), (1572, 1646), (1388, 1459)]
AT5G01015.1,AT5G01015.1-Protein;	Chr5	[(5697, 5769), (5335, 5576)]
AT5G01015.2,AT5G01015.2-Protein;	Chr5	[(5687, 5769), (5516, 5576)]
AT5G01020.1,AT5G01020.1-Protein;	Chr5	[(8216, 8270), (7705, 8139), (7440, 7576), (7212, 7335), (6309, 6790)]
AT5G01040.1,AT5G01040.1-Protein;	Chr5	[(16044, 16142), (15579, 15730), (15191, 15435), (14764, 14874), (13703, 14665), (13394, 13578)]
AT5G01050.1,AT5G01050.1-Protein;	Chr5	[(20714, 20812), (20358, 20509), (19970, 20214), (19570, 19680), (18481, 19449), (18209, 18393)]
AT5G01070.1,AT5G01070.1-Protein;	Chr5	[(25425, 25799)]
AT5G01070.2,AT5G01070.2-Protein;	Chr5	[(25429, 25799), (25094, 25343)]
AT5G01075.1,AT5G01075.1-Protein;	Chr5	[(27351, 27423), (27095, 27267)]
AT5G01080.1,AT5G01080.1-Protein;	Chr5	[(28532, 29086)]
AT5G01100.1,AT5G01100.1-Protein;	Chr5	[(37196, 37756), (36656, 36725), (36497, 36567), (36327, 36415), (36122, 36254), (35787, 36019), (35219, 35695), (34872, 35133)]
AT5G01110.1,AT5G01110.1-Protein;	Chr5	[(42114, 44303)]
AT5G01180.1,AT5G01180.1-Protein;	Chr5	[(63132, 63240), (62818, 63035), (62166, 62716), (61257, 62091)]
AT5G01220.1,AT5G01220.1-Protein;	Chr5	[(89539, 89885), (89103, 89169), (88892, 88962), (88701, 88818), (88525, 88598), (88388, 88443), (88204, 88287), (88027, 88114), (87858, 87935), (87724, 87780), (87414, 87630), (86907, 87182)]
AT5G01230.1,AT5G01230.1-Protein;	Chr5	[(95354, 95380), (95155, 95248), (94948, 94997), (94482, 94531), (94264, 94372), (94086, 94146), (93949, 94001), (93734, 93826), (93521, 93584), (93289, 93396), (92789, 93009)]
AT5G01230.2,AT5G01230.2-Protein;	Chr5	[(95354, 95380), (95155, 95248), (94948, 94997), (94694, 94708)]
AT5G01250.1,AT5G01250.1-Protein;	Chr5	[(102370, 103593)]
AT5G01270.1,AT5G01270.1-Protein;	Chr5	[(111871, 112143), (111308, 111778), (110932, 111142), (110497, 110654), (110330, 110400), (110133, 110238), (109954, 110046), (109705, 109837), (109285, 109595), (109159, 109210), (108768, 108901), (108636, 108689), (108451, 108547), (108163, 108311)]
AT5G01270.2,AT5G01270.2-Protein;	Chr5	[(111871, 112143), (111308, 111778), (110932, 111142), (110497, 110654), (110330, 110400), (110133, 110238), (109954, 110046), (109705, 109837), (109285, 109595), (109159, 109210), (108768, 108901), (108636, 108689), (108451, 108547), (108167, 108311), (107943, 107958)]
AT5G01280.1,AT5G01280.1-Protein;	Chr5	[(116155, 116237), (115604, 115691), (114465, 115487), (114185, 114373)]
AT5G01300.1,AT5G01300.1-Protein;	Chr5	[(122330, 122448), (121817, 122111), (121643, 121717)]
AT5G01300.2,AT5G01300.2-Protein;	Chr5	[(121817, 122128), (121643, 121717)]
AT5G01320.1,AT5G01320.1-Protein;	Chr5	[(131107, 131625), (130857, 131020), (130129, 130779), (129722, 130028), (129484, 129654)]
AT5G01330.1,AT5G01330.1-Protein;	Chr5	[(134322, 134807), (134093, 134256), (133369, 134019), (132790, 133096), (132538, 132708)]
AT5G01340.1,AT5G01340.1-Protein;	Chr5	[(144172, 144561), (143240, 143779)]
AT5G01350.1,AT5G01350.1-Protein;	Chr5	[(146832, 146911), (146117, 146178), (145970, 146028), (145865, 145882)]
AT5G01360.1,AT5G01360.1-Protein;	Chr5	[(149118, 149316), (148764, 149004), (148502, 148673), (148018, 148376), (147608, 147941)]
AT5G01360.2,AT5G01360.2-Protein;	Chr5	[(149118, 149316), (148764, 149004), (148502, 148673), (148014, 148376)]
AT5G01380.1,AT5G01380.1-Protein;	Chr5	[(157116, 157451), (155784, 156419)]
AT5G01390.1,AT5G01390.1-Protein;	Chr5	[(162035, 162199), (161546, 161949), (160500, 160938)]
AT5G01390.2,AT5G01390.2-Protein;	Chr5	[(162035, 162199), (161720, 161949), (160500, 160938)]
AT5G01390.3,AT5G01390.3-Protein;	Chr5	[(162035, 162199), (161720, 161949), (160853, 160938), (160500, 160735)]
AT5G01390.4,AT5G01390.4-Protein;	Chr5	[(162035, 162199), (161546, 161949), (160853, 160938), (160500, 160735)]
AT5G01400.1,AT5G01400.1-Protein;	Chr5	[(170870, 171072), (170284, 170443), (170082, 170174), (169924, 169999), (169645, 169813), (169035, 169206), (168711, 168830), (168051, 168605), (167391, 167936), (166988, 167056), (166582, 166698), (166265, 166507), (165970, 166017), (165790, 165888), (165470, 165669), (165352, 165385), (165167, 165274), (164996, 165079), (164845, 164892), (164685, 164759), (164517, 164612), (164295, 164375), (164121, 164192), (163996, 164040), (163809, 163892), (163615, 163718), (162803, 163505)]
AT5G01410.1,AT5G01410.1-Protein;	Chr5	[(172576, 173505)]
AT5G01420.1,AT5G01420.1-Protein;	Chr5	[(174886, 176091)]
AT5G01430.1,AT5G01430.1-Protein;	Chr5	[(177980, 178010), (177657, 177748), (177477, 177557), (177258, 177355), (177094, 177175), (176797, 176835)]
AT5G01430.2,AT5G01430.2-Protein;	Chr5	[(177980, 178010), (177657, 177748), (177477, 177557), (177258, 177355), (177094, 177175), (176797, 176835)]
AT5G01445.1,AT5G01445.1-Protein;	Chr5	[(182398, 182526), (182239, 182312), (182013, 182151)]
AT5G01450.1,AT5G01450.1-Protein;	Chr5	[(185995, 186244), (185803, 185909), (185591, 185716), (185419, 185512), (184989, 185063), (184819, 184901), (184515, 184661), (184298, 184370), (183891, 184194), (183693, 183768)]
AT5G01540.1,AT5G01540.1-Protein;	Chr5	[(211285, 213333)]
AT5G01550.1,AT5G01550.1-Protein;	Chr5	[(214517, 216583)]
AT5G01560.1,AT5G01560.1-Protein;	Chr5	[(218170, 220245)]
AT5G01580.1,AT5G01580.1-Protein;	Chr5	[(223610, 223852), (223460, 223525), (223203, 223340), (223003, 223095), (222760, 222921)]
AT5G01600.1,AT5G01600.1-Protein;	Chr5	[(229287, 229594), (229114, 229197), (228941, 229001), (228753, 228840), (228590, 228651), (228429, 228494), (228272, 228335), (228149, 228183)]
AT5G01630.1,AT5G01630.1-Protein;	Chr5	[(240758, 240911), (240528, 240671), (240231, 240392), (239000, 239986), (238783, 238907), (238541, 238695), (238257, 238379), (237999, 238184), (237843, 237924), (237693, 237743), (237525, 237606), (237314, 237425), (237159, 237230), (236662, 236860), (236411, 236593), (235982, 236124), (235846, 235908), (235552, 235756), (235275, 235448), (235117, 235182)]
AT5G01640.1,AT5G01640.1-Protein;	Chr5	[(241442, 242113)]
AT5G01650.1,AT5G01650.1-Protein;	Chr5	[(243923, 244033), (243248, 243448), (242734, 242769)]
AT5G01650.2,AT5G01650.2-Protein;	Chr5	[(243923, 244033), (243248, 243448), (243067, 243123)]
AT5G01660.1,AT5G01660.1-Protein;	Chr5	[(248325, 248442), (247951, 248132), (247203, 247796), (246687, 246764), (246111, 246450), (245548, 245747), (245166, 245242), (244969, 245070), (244681, 244870), (244504, 244593)]
AT5G01680.1,AT5G01680.1-Protein;	Chr5	[(256428, 256640), (255287, 256297), (254315, 255202), (253996, 254238)]
AT5G01700.1,AT5G01700.1-Protein;	Chr5	[(262289, 262345), (261785, 262090), (261583, 261697), (261229, 261452), (260848, 261147)]
AT5G01700.2,AT5G01700.2-Protein;	Chr5	[(262289, 262492), (261785, 262090), (261583, 261697), (261229, 261452), (260848, 261147)]
AT5G01710.1,AT5G01710.1-Protein;	Chr5	[(263709, 265250)]
AT5G01712.1,AT5G01712.1-Protein;	Chr5	[(265379, 265492)]
AT5G01720.1,AT5G01720.1-Protein;	Chr5	[(269351, 269476), (268895, 268999), (268247, 268643), (268032, 268161), (267657, 267951), (267315, 267566), (267118, 267171)]
ATCG00020.1,ATCG00020.1-Protein;	ChrC	[(383, 1444)]
ATMG00010.1,ATMG00010.1-Protein;	ChrM	[(273, 734)]
